DATE,PERIODO,MES,TIPO,ENTIDAD,MONEDA,INGRESOS FINANCIEROS,INGRESOS SERVICIOS FINANCIEROS,INGRESO,RESULTADO NETO,NUM_ENTIDADES,HHI
202412,2024,Diciembre,Cooperativas Nivel2a,DEL CENTRO - CENTROCOOP,MN,15465.757220000001,1106.8797,16572.63692,2008.1353000000001,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,DEL CENTRO - CENTROCOOP,ME,0.0,0.0,0.0,21.19475,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,DEL CENTRO - CENTROCOOP,TOTAL,15465.757220000001,1106.8797,16572.63692,2029.33005,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC SGO APOSTOL TALAVERA,MN,794.05288,22.52814,816.58102,88.15133,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC SGO APOSTOL TALAVERA,ME,0.0,0.0,0.0,0.0,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC SGO APOSTOL TALAVERA,TOTAL,794.05288,22.52814,816.58102,88.15133,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC SERV. ADUANERO,MN,788.02074,38.67315,826.69389,-40.44049,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC SERV. ADUANERO,ME,77.60343,0.0,77.60343,77.60343,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC SERV. ADUANERO,TOTAL,865.62417,38.67315,904.29732,37.162940000000006,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC TRAB. VOLCAN LTDA,MN,6475.39815,249.1576,6724.5557499999995,1225.36761,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC TRAB. VOLCAN LTDA,ME,0.0,0.0,0.0,6.32981,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC TRAB. VOLCAN LTDA,TOTAL,6475.39815,249.1576,6724.5557499999995,1231.6974200000002,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC MICROWD PERU,MN,772.92085,28.71584,801.6366899999999,-36.37445,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC MICROWD PERU,ME,11.57983,0.0,11.57983,80.17759,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC MICROWD PERU,TOTAL,784.50068,28.71584,813.21652,43.80313999999999,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC KUSKALLA,MN,2053.91577,0.0,2053.91577,693.0804,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC KUSKALLA,ME,0.0,0.0,0.0,0.0,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC KUSKALLA,TOTAL,2053.91577,0.0,2053.91577,693.0804,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC INVERCOOP,MN,2020.38567,565.76863,2586.1543,1204.7711499999998,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC INVERCOOP,ME,10.43831,19.78948,30.22779,-63.39492,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC INVERCOOP,TOTAL,2030.82398,585.5581099999999,2616.38209,1141.37623,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC ENTEL,MN,1351.43549,2.234,1353.66949,-1259.8823900000002,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC ENTEL,ME,11.143979999999999,0.0,11.143979999999999,-151.2035,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC ENTEL,TOTAL,1362.57947,2.234,1364.8134699999998,-1411.08589,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC NIÑO REY HUAMANGA,MN,2613.7587999999996,245.53113000000002,2859.2899299999995,97.12518000000001,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC NIÑO REY HUAMANGA,ME,0.0,0.0,0.0,0.0,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC NIÑO REY HUAMANGA,TOTAL,2613.7587999999996,245.53113000000002,2859.2899299999995,97.12518000000001,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC SEÑOR DE MAYNAY,MN,1223.17072,16.57225,1239.74297,20.98096,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC SEÑOR DE MAYNAY,ME,0.0,0.0,0.0,0.0,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel2a,COOPAC SEÑOR DE MAYNAY,TOTAL,1223.17072,16.57225,1239.74297,20.98096,121,465.1857946523324
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC MI SOL DIARIO LTDA,MN,340.79458,0.6530600000000001,341.44764,-146.93128,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC MI SOL DIARIO LTDA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC MI SOL DIARIO LTDA,TOTAL,340.79458,0.6530600000000001,341.44764,-146.93128,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TIEMPOS NUEVOS LTDA,MN,61.11204,1.51896,62.631,-283.48177000000004,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TIEMPOS NUEVOS LTDA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TIEMPOS NUEVOS LTDA,TOTAL,61.11204,1.51896,62.631,-283.48177000000004,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRAB. DE DANPER,MN,98.49668000000001,48.121700000000004,146.61838,65.01022,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRAB. DE DANPER,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRAB. DE DANPER,TOTAL,98.49668000000001,48.121700000000004,146.61838,65.01022,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC FLEXICASH,MN,354.97328000000005,0.0,354.97328000000005,-75.83955,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC FLEXICASH,ME,40.50675,0.0,40.50675,-3.7363299999999997,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC FLEXICASH,TOTAL,395.48003000000006,0.0,395.48003000000006,-79.57588,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,APROCREDI LTDA.,MN,105.56590000000001,22.88924,128.45514000000003,-370.48057,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,APROCREDI LTDA.,ME,0.0,0.0,0.0,3.31184,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,APROCREDI LTDA.,TOTAL,105.56590000000001,22.88924,128.45514000000003,-367.16873,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TU FONDO,MN,214.77358,43.13479,257.90837,26.87066,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TU FONDO,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TU FONDO,TOTAL,214.77358,43.13479,257.90837,26.87066,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC INTEGRAPERU,MN,196.82304000000002,0.0,196.82304000000002,9.25801,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC INTEGRAPERU,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC INTEGRAPERU,TOTAL,196.82304000000002,0.0,196.82304000000002,9.25801,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SOLIDARIDAD ANDINA,MN,76.66194,0.425,77.08694,-10.33373,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SOLIDARIDAD ANDINA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SOLIDARIDAD ANDINA,TOTAL,76.66194,0.425,77.08694,-10.33373,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRAB. DROKASA LTDA,MN,724.54351,50.14225,774.68576,154.34887,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRAB. DROKASA LTDA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRAB. DROKASA LTDA,TOTAL,724.54351,50.14225,774.68576,154.34887,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SAN BLAS,MN,999.2252000000001,0.0,999.2252000000001,39.54685,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SAN BLAS,ME,1.69222,0.0,1.69222,-1.18403,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SAN BLAS,TOTAL,1000.91742,0.0,1000.91742,38.36282,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC LA CHUSPA,MN,222.01889000000003,0.00051,222.01940000000002,-260.33614,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC LA CHUSPA,ME,8.612729999999999,0.0,8.612729999999999,-8.980229999999999,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC LA CHUSPA,TOTAL,230.63162000000003,0.00051,230.63213000000002,-269.31637,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC GRUPO INTEGRA LTDA,MN,216.36666,0.0,216.36666,-118.51517,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC GRUPO INTEGRA LTDA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC GRUPO INTEGRA LTDA,TOTAL,216.36666,0.0,216.36666,-118.51517,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC NUEVO HORIZONTE,MN,69.15023,4.89638,74.04660999999999,4.997400000000001,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC NUEVO HORIZONTE,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC NUEVO HORIZONTE,TOTAL,69.15023,4.89638,74.04660999999999,4.997400000000001,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC CREDIPOL LTDA,MN,164.87755,4.13,169.00755,158.48526999999999,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC CREDIPOL LTDA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC CREDIPOL LTDA,TOTAL,164.87755,4.13,169.00755,158.48526999999999,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRAB MUN PUEB LIBRE,MN,262.21312,0.6439199999999999,262.85704,53.37835,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRAB MUN PUEB LIBRE,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRAB MUN PUEB LIBRE,TOTAL,262.21312,0.6439199999999999,262.85704,53.37835,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SAN VIATOR,MN,253.7576,3.80628,257.56388,7.4415,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SAN VIATOR,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SAN VIATOR,TOTAL,253.7576,3.80628,257.56388,7.4415,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC FIDEERIA LIMA,MN,299.7212,2.44002,302.16122,92.84027,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC FIDEERIA LIMA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC FIDEERIA LIMA,TOTAL,299.7212,2.44002,302.16122,92.84027,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC D´PUKARA LIMITADA,MN,442.21733,5.23425,447.45158,130.68102000000002,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC D´PUKARA LIMITADA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC D´PUKARA LIMITADA,TOTAL,442.21733,5.23425,447.45158,130.68102000000002,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRAB. MDO CALLAO,MN,295.93390000000005,45.30866,341.24256,14.856290000000001,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRAB. MDO CALLAO,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRAB. MDO CALLAO,TOTAL,295.93390000000005,45.30866,341.24256,14.856290000000001,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC LIBERTAD,MN,573.71046,0.0,573.71046,136.01839,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC LIBERTAD,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC LIBERTAD,TOTAL,573.71046,0.0,573.71046,136.01839,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TERESITA NIÑO JESUS,MN,258.71735,30.55725,289.2746,1.19822,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TERESITA NIÑO JESUS,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TERESITA NIÑO JESUS,TOTAL,258.71735,30.55725,289.2746,1.19822,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC ADEM,MN,143.92035,0.28,144.20035000000001,-5.29566,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC ADEM,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC ADEM,TOTAL,143.92035,0.28,144.20035000000001,-5.29566,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC AGRO INDUSTRIAL LTDA,MN,228.81276,0.0,228.81276,99.19390000000001,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC AGRO INDUSTRIAL LTDA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC AGRO INDUSTRIAL LTDA,TOTAL,228.81276,0.0,228.81276,99.19390000000001,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SANTA ROSA LIMITADA,MN,464.23058000000003,0.08649,464.31707000000006,22.02771,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SANTA ROSA LIMITADA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SANTA ROSA LIMITADA,TOTAL,464.23058000000003,0.08649,464.31707000000006,22.02771,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC ORCOPAMPA LIMITADA,MN,282.51698999999996,0.0,282.51698999999996,43.75851,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC ORCOPAMPA LIMITADA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC ORCOPAMPA LIMITADA,TOTAL,282.51698999999996,0.0,282.51698999999996,43.75851,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PASCUAL SACO LTDA,MN,202.34529,14.632700000000002,216.97799,0.91223,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PASCUAL SACO LTDA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PASCUAL SACO LTDA,TOTAL,202.34529,14.632700000000002,216.97799,0.91223,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SRA SAGRADO CORAZON,MN,43.99698,0.0,43.99698,5.44292,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SRA SAGRADO CORAZON,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SRA SAGRADO CORAZON,TOTAL,43.99698,0.0,43.99698,5.44292,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC ALTIPLANO,MN,364.18837,2.46103,366.6494,9.48727,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC ALTIPLANO,ME,0.0,0.0,0.0,-3.97691,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC ALTIPLANO,TOTAL,364.18837,2.46103,366.6494,5.51036,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC AMCECHAN RANRACANCHA,MN,313.73039,0.0,313.73039,112.1447,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC AMCECHAN RANRACANCHA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC AMCECHAN RANRACANCHA,TOTAL,313.73039,0.0,313.73039,112.1447,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC HORIZONTE NUEVOCHOTA,MN,24.3268,0.0,24.3268,2.94525,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC HORIZONTE NUEVOCHOTA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC HORIZONTE NUEVOCHOTA,TOTAL,24.3268,0.0,24.3268,2.94525,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC INKAPRESTA,MN,44.58782,0.651,45.238820000000004,-81.41134,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC INKAPRESTA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC INKAPRESTA,TOTAL,44.58782,0.651,45.238820000000004,-81.41134,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC JAEN,MN,264.59891000000005,0.0,264.59891000000005,-16.952240000000003,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC JAEN,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC JAEN,TOTAL,264.59891000000005,0.0,264.59891000000005,-16.952240000000003,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SEMBRAR,MN,78.74639,3.896,82.64239,-42.83611,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SEMBRAR,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SEMBRAR,TOTAL,78.74639,3.896,82.64239,-42.83611,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TELEF DEL PERU Z.SUR,MN,88.60637,0.0,88.60637,2.49689,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TELEF DEL PERU Z.SUR,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TELEF DEL PERU Z.SUR,TOTAL,88.60637,0.0,88.60637,2.49689,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC AYLLUS PERU,MN,938.68922,36.6121,975.30132,354.12395000000004,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC AYLLUS PERU,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC AYLLUS PERU,TOTAL,938.68922,36.6121,975.30132,354.12395000000004,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC EL MILAGRO LTDA,MN,250.37738000000002,25.50383,275.88121,-4.67396,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC EL MILAGRO LTDA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC EL MILAGRO LTDA,TOTAL,250.37738000000002,25.50383,275.88121,-4.67396,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC LIDER PERU,MN,719.65477,5.22344,724.87821,-349.77587,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC LIDER PERU,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC LIDER PERU,TOTAL,719.65477,5.22344,724.87821,-349.77587,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PAZ Y BIEN,MN,213.83186,0.33,214.16186000000002,16.00902,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PAZ Y BIEN,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PAZ Y BIEN,TOTAL,213.83186,0.33,214.16186000000002,16.00902,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SOLVENTA AREQUIPA,MN,-0.90637,0.015,-0.89137,-175.59412,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SOLVENTA AREQUIPA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC SOLVENTA AREQUIPA,TOTAL,-0.90637,0.015,-0.89137,-175.59412,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC COOPCENTER,MN,128.39561,7.9480200000000005,136.34363000000002,42.11771,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC COOPCENTER,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC COOPCENTER,TOTAL,128.39561,7.9480200000000005,136.34363000000002,42.11771,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC POPULAR CHOSICA LTDA,MN,113.12034,68.304,181.42434,1.01003,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC POPULAR CHOSICA LTDA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC POPULAR CHOSICA LTDA,TOTAL,113.12034,68.304,181.42434,1.01003,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC IMPERIO,MN,517.08755,0.01442,517.1019699999999,111.03264,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC IMPERIO,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC IMPERIO,TOTAL,517.08755,0.01442,517.1019699999999,111.03264,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PRESTAFACIL,MN,553.1921,0.0,553.1921,-52.59943,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PRESTAFACIL,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PRESTAFACIL,TOTAL,553.1921,0.0,553.1921,-52.59943,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PRODUCT. ARTESANALES,MN,120.9268,1.12,122.0468,48.61943,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PRODUCT. ARTESANALES,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PRODUCT. ARTESANALES,TOTAL,120.9268,1.12,122.0468,48.61943,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PRESTAMOS Y CREDITOS DEL SUR - COOPACCREDISUR,MN,584.89613,0.0,584.89613,-168.99447,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PRESTAMOS Y CREDITOS DEL SUR - COOPACCREDISUR,ME,28.41947,0.0,28.41947,49.35611,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PRESTAMOS Y CREDITOS DEL SUR - COOPACCREDISUR,TOTAL,613.3156,0.0,613.3156,-119.63836,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRABAJAD. GOODYEAR,MN,309.83028,0.0,309.83028,165.61978,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRABAJAD. GOODYEAR,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRABAJAD. GOODYEAR,TOTAL,309.83028,0.0,309.83028,165.61978,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC ALTO MAYO LTDA,MN,840.24271,23.51084,863.75355,313.65527000000003,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC ALTO MAYO LTDA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC ALTO MAYO LTDA,TOTAL,840.24271,23.51084,863.75355,313.65527000000003,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PRODELCO,MN,139.36559,0.0,139.36559,5.9069899999999995,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PRODELCO,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC PRODELCO,TOTAL,139.36559,0.0,139.36559,5.9069899999999995,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC CAXAMARCA,MN,124.17992,0.04,124.21992,38.15153,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC CAXAMARCA,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC CAXAMARCA,TOTAL,124.17992,0.04,124.21992,38.15153,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRUJILLO LTDA N°,MN,0.0,0.0,0.0,4.65904,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRUJILLO LTDA N°,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC TRUJILLO LTDA N°,TOTAL,0.0,0.0,0.0,4.65904,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC HOSP. DANIEL CARRION,MN,452.20554000000004,8.42666,460.63220000000007,40.19728,96,210.27928822702688
202412,2024,Diciembre,Cooperativas Nivel1,COOPAC HOSP. DANIEL CARRION,ME,0.0,0.0,0.0,0.0,96,210.27928822702688
